Id;Date;QuotationId
10454;2017-03-13 00:00:00.000;126
10455;2017-03-14 00:00:00.000;190
10456;2017-03-15 00:00:00.000;103
10457;2017-03-16 00:00:00.000;66
10458;2017-03-17 00:00:00.000;41
10459;2017-03-20 00:00:00.000;96
10460;2017-03-21 00:00:00.000;111
10461;2017-03-22 00:00:00.000;185
10462;2017-03-24 00:00:00.000;126
10463;2017-03-25 00:00:00.000;65
10464;2017-03-26 00:00:00.000;190
10465;2017-03-27 00:00:00.000;176
10466;2017-03-28 00:00:00.000;194
10467;2017-03-29 00:00:00.000;22
10468;2017-03-30 00:00:00.000;148
10469;2017-03-31 00:00:00.000;166
10470;2017-04-03 00:00:00.000;202
10471;2017-04-04 00:00:00.000;120
10472;2017-04-05 00:00:00.000;26
10473;2017-04-06 00:00:00.000;70
10474;2017-04-07 00:00:00.000;68
10475;2017-04-08 00:00:00.000;35
10476;2017-04-09 00:00:00.000;33
10477;2017-04-10 00:00:00.000;113
10478;2017-04-12 00:00:00.000;133
10479;2017-04-13 00:00:00.000;79
10480;2017-04-14 00:00:00.000;91
10481;2017-04-15 00:00:00.000;111
10482;2017-04-16 00:00:00.000;218
10483;2017-04-17 00:00:00.000;172
10484;2017-04-18 00:00:00.000;84
10485;2017-04-20 00:00:00.000;3
10486;2017-04-21 00:00:00.000;5
10487;2017-04-22 00:00:00.000;152
10488;2017-04-23 00:00:00.000;58
10489;2017-04-24 00:00:00.000;73
10490;2017-04-27 00:00:00.000;22
10491;2017-04-28 00:00:00.000;214
10492;2017-04-30 00:00:00.000;156
10493;2017-05-01 00:00:00.000;173
10494;2017-05-02 00:00:00.000;37
10495;2017-05-03 00:00:00.000;181
10496;2017-05-04 00:00:00.000;52
10497;2017-05-05 00:00:00.000;169
10498;2017-05-06 00:00:00.000;75
10499;2017-05-07 00:00:00.000;100
10500;2017-05-08 00:00:00.000;74
10501;2017-05-09 00:00:00.000;59
10502;2017-05-10 00:00:00.000;51
10503;2017-05-11 00:00:00.000;178
10504;2017-05-12 00:00:00.000;189
10506;2017-05-13 00:00:00.000;56
10508;2017-05-15 00:00:00.000;100
10509;2017-05-16 00:00:00.000;31
10510;2017-05-17 00:00:00.000;3
10511;2017-05-18 00:00:00.000;150
10512;2017-05-19 00:00:00.000;176
10513;2017-05-20 00:00:00.000;146
10514;2017-05-21 00:00:00.000;11
10515;2017-05-22 00:00:00.000;183
10516;2017-05-23 00:00:00.000;206
10517;2017-05-24 00:00:00.000;81
10518;2017-05-25 00:00:00.000;170
10519;2017-05-26 00:00:00.000;65
10520;2017-05-28 00:00:00.000;60
10521;2017-05-29 00:00:00.000;179
